username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,
ACUEDUCTOSPR,2017-11-08 11:07,1,4,Personal #RegiónSur participa iniciativa #EmergencyStopAndGo oficina primera dama @BeatrizRossello #PRSeLevanta #AAAparaTodos pic.twitter.com/jALXCYEHNh,,@BeatrizRossello,#Regi #EmergencyStopAndGo #PRSeLevanta #AAAparaTodos,9.28292937632543E+017,https://twitter.com/ACUEDUCTOSPR/status/928292937632542722,
ACUEDUCTOSPR,2017-11-08 11:06,0,2,Personal #RegiónSur participa iniciativa #EmergencyStopAndGo oficina primera dama @BeatrizRossello #PRSeLevanta #AAAparaTodos pic.twitter.com/GyWSHREYf2,,@BeatrizRossello,#Regi #EmergencyStopAndGo #PRSeLevanta #AAAparaTodos,9.28292719918764E+017,https://twitter.com/ACUEDUCTOSPR/status/928292719918764033,
ACUEDUCTOSPR,2017-11-08 11:00,1,0,Personal #RegiónOeste participa iniciativa #EmergencyStopAndGo oficina primera dama @BeatrizRossello #PRSeLevanta #AAAparaTodos pic.twitter.com/A0PYnmMibv,,@BeatrizRossello,#Regi #EmergencyStopAndGo #PRSeLevanta #AAAparaTodos,9.28291245641871E+017,https://twitter.com/ACUEDUCTOSPR/status/928291245641871360,
ACUEDUCTOSPR,2017-11-08 11:00,1,0,Personal #RegiónOeste participa iniciativa #EmergencyStopAndGo oficina primera dama @BeatrizRossello #PRSeLevanta #AAAparaTodos pic.twitter.com/SuZO0k7jNu,,@BeatrizRossello,#Regi #EmergencyStopAndGo #PRSeLevanta #AAAparaTodos,9.28291031992455E+017,https://twitter.com/ACUEDUCTOSPR/status/928291031992455168,
ACUEDUCTOSPR,2017-11-08 10:31,0,0,"Buenos días, se refiere el caso al área operacional para su cotejo y acción correspondiente. ML",,,,9.2828377806943E+017,https://twitter.com/ACUEDUCTOSPR/status/928283778069430278,
ACUEDUCTOSPR,2017-11-08 10:17,1,3,AAA realizará limpieza en toma de aguas crudas en represa Usabón en Aibonito http://www. acueductospr.com/comunicados/de fault?docid=2C5C766F439D7903042581D20051908F … pic.twitter.com/5h1cehGnp0,,,,9.28280438598185E+017,https://twitter.com/ACUEDUCTOSPR/status/928280438598184960,
ACUEDUCTOSPR,2017-11-08 09:34,2,3,[Informamos] progreso de clientes con servicio desde el #10Octubre hasta el #7Noviembre #PRSeLevanta #PRStrong pic.twitter.com/M2vN0ZuEwh,,,#10Octubre #7Noviembre #PRSeLevanta #PRStrong,9.28269445637792E+017,https://twitter.com/ACUEDUCTOSPR/status/928269445637791744,
ACUEDUCTOSPR,2017-11-08 09:31,2,8,"[Informamos] Desde el día uno, hemos estado trabajando arduamente y sin descanso porque #PRSeLevanta #PRStrong #85% clientes con servicio pic.twitter.com/HPps95OEoa",,,#PRSeLevanta #PRStrong #85,9.28268812692214E+017,https://twitter.com/ACUEDUCTOSPR/status/928268812692213760,
ACUEDUCTOSPR,2017-11-07 09:58,1,9,[Informamos] progreso de clientes con servicio desde el #10Octubre hasta el #6Noviembre #PRSeLevanta #PRStrong pic.twitter.com/6ob9TbZWR1,,,#10Octubre #6Noviembre #PRSeLevanta #PRStrong,9.27913119069983E+017,https://twitter.com/ACUEDUCTOSPR/status/927913119069982720,
ACUEDUCTOSPR,2017-11-07 09:55,4,25,"[Informamos] Desde el día uno, hemos estado trabajando arduamente y sin descanso porque #PRSeLevanta #PRStrong #83% clientes con servicio pic.twitter.com/jRcsa8FVNa",,,#PRSeLevanta #PRStrong #83,9.27912442130297E+017,https://twitter.com/ACUEDUCTOSPR/status/927912442130296832,
ACUEDUCTOSPR,2017-11-06 21:04,0,1,Notificado al área operacional. Wm,,,,9.27718342424777E+017,https://twitter.com/ACUEDUCTOSPR/status/927718342424776704,
ACUEDUCTOSPR,2017-11-06 17:18,0,1,"Buenas tardes, se refiere el caso al área operacional para su cotejo y acción correspondiente. ML",,,,9.27661490152362E+017,https://twitter.com/ACUEDUCTOSPR/status/927661490152361989,
ACUEDUCTOSPR,2017-11-06 17:17,0,1,"Buenas tardes, se refiere el caso al área operacional para su cotejo y acción correspondiente. ML",,,,9.2766134564592E+017,https://twitter.com/ACUEDUCTOSPR/status/927661345645920258,
ACUEDUCTOSPR,2017-11-06 15:04,5,8,[Ahora] Vicepresidenta #DorielPagán en entrevista con @OjedaWKAQ por @WKAQ580 informa plan de restablecimiento del servicio pic.twitter.com/Yxeb4z9nMc,,@OjedaWKAQ @WKAQ580,#DorielPag,9.27627699945951E+017,https://twitter.com/ACUEDUCTOSPR/status/927627699945951233,
ACUEDUCTOSPR,2017-11-04 15:59,0,0,Saludos. Notificado para cotejo del sistema. Wm.,,,,9.26901622617371E+017,https://twitter.com/ACUEDUCTOSPR/status/926901622617370626,
ACUEDUCTOSPR,2017-11-03 13:38,0,1,"Se recupera servicio en zonas bajas. Los sectores altos, que requieren bombeo, se trabaja ubicación de generadores si no hay energía. Wm",,,,9.26503757394973E+017,https://twitter.com/ACUEDUCTOSPR/status/926503757394972673,
ACUEDUCTOSPR,2017-11-03 11:59,2,7,[Informamos] progreso de clientes con servicio desde el #10Octubre hasta el #2Noviembre #PRSeLevanta #PRStrong pic.twitter.com/A8VTFXcqXi,,,#10Octubre #2Noviembre #PRSeLevanta #PRStrong,9.26478831141171E+017,https://twitter.com/ACUEDUCTOSPR/status/926478831141171200,
ACUEDUCTOSPR,2017-11-03 11:55,4,28,"[Informamos] Desde el día uno, hemos estado trabajando arduamente y sin descanso porque #PRSeLevanta #PRStrong #80% clientes con servicio pic.twitter.com/6JQekXZ2oX",,,#PRSeLevanta #PRStrong #80,9.26477832842367E+017,https://twitter.com/ACUEDUCTOSPR/status/926477832842366976,
ACUEDUCTOSPR,2017-11-03 11:47,0,2,AAA repara avería que afecta servicio en sectores del oeste http://www. acueductospr.com/comunicados/de fault?docid=4C8A980266B869A1042581CD00550CC8 … pic.twitter.com/HsVC3BaCJN,,,,9.26475974279123E+017,https://twitter.com/ACUEDUCTOSPR/status/926475974279122944,
ACUEDUCTOSPR,2017-11-02 14:49,0,0,Saludos. Gracias por notificar. Se informó al área operacional para verificar el generador y la situación reportada. Wm,,,,9.26159450586665E+017,https://twitter.com/ACUEDUCTOSPR/status/926159450586664960,
ACUEDUCTOSPR,2017-11-02 14:29,0,0,"Saludos. Gracias por escribirnos. Moca tiene 5 camiones. Uno tuvo un percance. Otros camiones en Coliseo, Marías, Aceituna y rondas. Wm",,,,9.26154328024474E+017,https://twitter.com/ACUEDUCTOSPR/status/926154328024473600,
ACUEDUCTOSPR,2017-11-02 08:42,3,15,[Informamos] progreso de clientes con servicio desde el #29Septiembre hasta el #1Noviembre #PRSeLevanta #PRStrong pic.twitter.com/XOVWJRBoCt,,,#29Septiembre #1Noviembre #PRSeLevanta #PRStrong,9.26067063348703E+017,https://twitter.com/ACUEDUCTOSPR/status/926067063348703232,
ACUEDUCTOSPR,2017-11-02 08:40,2,17,"[Informamos] Desde el día uno, hemos estado trabajando arduamente y sin descanso porque #PRSeLevanta #PRStrong #83% clientes con servicio pic.twitter.com/sELkh2wZGW",,,#PRSeLevanta #PRStrong #83,9.26066392318796E+017,https://twitter.com/ACUEDUCTOSPR/status/926066392318795779,
ACUEDUCTOSPR,2017-11-01 16:58,1,0,[Actualizado] #OasisComunitarios #RegiónSur #PRSeLevanta #PRStrong #UnidosPorPR pic.twitter.com/cgA69sjWFb,,,#OasisComunitarios #Regi #PRSeLevanta #PRStrong #UnidosPorPR,9.2582943416227E+017,https://twitter.com/ACUEDUCTOSPR/status/925829434162270215,
ACUEDUCTOSPR,2017-11-01 16:56,2,0,[Actualizado] #OasisComunitarios #RegiónNorte #PRSeLevanta #PRStrong #UnidosPorPR pic.twitter.com/QDxD1fgrMU,,,#OasisComunitarios #Regi #PRSeLevanta #PRStrong #UnidosPorPR,9.25828862789018E+017,https://twitter.com/ACUEDUCTOSPR/status/925828862789017600,
ACUEDUCTOSPR,2017-11-01 16:54,2,1,[Actualizado] #OasisComunitarios #RegiónEste #PRSeLevanta #PRStrong #UnidosPorPR pic.twitter.com/OSnKkAt7ZC,,,#OasisComunitarios #Regi #PRSeLevanta #PRStrong #UnidosPorPR,9.25828357232656E+017,https://twitter.com/ACUEDUCTOSPR/status/925828357232656384,
ACUEDUCTOSPR,2017-11-01 16:51,0,1,[Actualizado] #OasisComunitarios #RegiónMetro #PRSeLevanta #PRStrong #UnidosPorPR pic.twitter.com/AHqH0fqnTX,,,#OasisComunitarios #Regi #PRSeLevanta #PRStrong #UnidosPorPR,9.25827746902827E+017,https://twitter.com/ACUEDUCTOSPR/status/925827746902827009,
ACUEDUCTOSPR,2017-11-01 16:50,0,0,[Actualizado] #OasisComunitarios #RegiónOeste #PRSeLevanta #PRStrong #UnidosPorPR pic.twitter.com/t7EztkA9Cv,,,#OasisComunitarios #Regi #PRSeLevanta #PRStrong #UnidosPorPR,9.25827285176943E+017,https://twitter.com/ACUEDUCTOSPR/status/925827285176942592,
ACUEDUCTOSPR,2017-11-01 16:47,0,2,[Informamos] progreso de clientes con servicio desde el #29Septiembre hasta el #31Octubre #PRSeLevanta #PRStrong pic.twitter.com/poELqx2Hhi,,,#29Septiembre #31Octubre #PRSeLevanta #PRStrong,9.25826633335964E+017,https://twitter.com/ACUEDUCTOSPR/status/925826633335963648,
ACUEDUCTOSPR,2017-11-01 16:45,4,11,"[Informamos] Desde el día uno, hemos estado trabajando arduamente y sin descanso porque #PRSeLevanta #PRStrong #82% clientes con servicio pic.twitter.com/gsKHYbKYot",,,#PRSeLevanta #PRStrong #82,9.25826088558875E+017,https://twitter.com/ACUEDUCTOSPR/status/925826088558874624,
ACUEDUCTOSPR,2017-11-01 15:03,0,0,La Planta de filtros Montaña opera en baja producción. Estamos trabajando para restablecer el servicio y estabilizar el sistema. Wm,,,,9.25800544031167E+017,https://twitter.com/ACUEDUCTOSPR/status/925800544031166465,
ACUEDUCTOSPR,2017-10-31 17:09,0,0,Indique dirección para enviar cotejo. Servicio en recuperación. Wm,,,,9.2546991236103E+017,https://twitter.com/ACUEDUCTOSPR/status/925469912361029633,
ACUEDUCTOSPR,2017-10-31 15:34,1,4,[Ahora] @PresidenteAAA en entrevista con @OjedaWKAQ por @WKAQ580 donde informa plan de restablecimiento del servicio #PRSeLevanta,,@PresidenteAAA @OjedaWKAQ @WKAQ580,#PRSeLevanta,9.25445796228665E+017,https://twitter.com/ACUEDUCTOSPR/status/925445796228665346,
ACUEDUCTOSPR,2017-10-31 10:13,0,1,AAA realiza trabajos de relocalización de línea en la PR-155 en el municipio de Orocovis http://www. acueductospr.com/comunicados/de fault?docid=94DDCB68CEC19AA8042581CA004DCAB9 … pic.twitter.com/YHGTOENgbL,,,,9.2536512717566E+017,https://twitter.com/ACUEDUCTOSPR/status/925365127175659520,
ACUEDUCTOSPR,2017-10-31 08:48,10,32,"[Informamos] Desde el día uno, hemos estado trabajando arduamente y sin descanso porque #PRSeLevanta #PRStrong #82% clientes con servicio pic.twitter.com/RhCK7199vl",,,#PRSeLevanta #PRStrong #82,9.25343846573183E+017,https://twitter.com/ACUEDUCTOSPR/status/925343846573182976,
ACUEDUCTOSPR,2017-10-31 08:41,9,19,[Informamos] progreso de clientes con servicio desde el #29Septiembre hasta el #30Octubre #PRSeLevanta #PRStrong pic.twitter.com/NIUJPQ8jlM,,,#29Septiembre #30Octubre #PRSeLevanta #PRStrong,9.25342042166833E+017,https://twitter.com/ACUEDUCTOSPR/status/925342042166833153,
ACUEDUCTOSPR,2017-10-31 08:23,0,0,"Buenos días, se refiere el caso al área operacional para su cotejo y acción correspondiente. ML",,,,9.25337399047217E+017,https://twitter.com/ACUEDUCTOSPR/status/925337399047217153,
ACUEDUCTOSPR,2017-10-30 14:42,0,1,Servicio afectado por baja producción en planta de filtros. Se trabaja para aumentar àreas con servicio. Wm,,,,9.25070409556546E+017,https://twitter.com/ACUEDUCTOSPR/status/925070409556545536,
ACUEDUCTOSPR,2017-10-30 14:14,0,0,Se trabaja para aumentar áreas con servicio. Su sistema continúa afectado por baja producción en planta de filtros. Wm,,,,9.2506342079744E+017,https://twitter.com/ACUEDUCTOSPR/status/925063420797440006,
ACUEDUCTOSPR,2017-10-30 13:37,13,29,Culminan los trabajos de mantenimiento en la planta #EnriqueOrtega brigadas comienza abrir tanque de distribución @ramonluisrivera pic.twitter.com/cXjAj8nIAA,,@ramonluisrivera,#EnriqueOrtega,9.25054030275121E+017,https://twitter.com/ACUEDUCTOSPR/status/925054030275121152,
ACUEDUCTOSPR,2017-10-30 11:12,2,5,Comienzan los trabajos en la planta #EnriqueOrtega como parte de nuestro plan de mantenimiento a nuestras facilidades #PRSeLevanta pic.twitter.com/MByoodyGe4,,,#EnriqueOrtega #PRSeLevanta,9.25017469751874E+017,https://twitter.com/ACUEDUCTOSPR/status/925017469751873536,
ACUEDUCTOSPR,2017-10-30 10:06,4,2,Directivos de la #RegiónNorte en compañía del alcalde #Arecibo @MolinaAlcalde y personal del @USGS evalúan puente represa #Esperanza pic.twitter.com/axBeMhhJmp,,@MolinaAlcalde @USGS,#Regi #Arecibo #Esperanza,9.25001010313122E+017,https://twitter.com/ACUEDUCTOSPR/status/925001010313121794,
ACUEDUCTOSPR,2017-10-30 09:41,10,12,Directivos de la #RegiónOeste junto a la senadora @EvelynVazquez51 visitaron los trabajos del embalse #Guajataca #PRSeLevanta #PRStrong pic.twitter.com/nruyeDZljg,,@EvelynVazquez51,#Regi #Guajataca #PRSeLevanta #PRStrong,9.24994792345481E+017,https://twitter.com/ACUEDUCTOSPR/status/924994792345481216,
ACUEDUCTOSPR,2017-10-30 09:30,1,4,[Informamos] progreso de clientes con servicio desde el #29Septiembre hasta el #29Octubre #PRSeLevanta #PRStrong pic.twitter.com/gQmlpH7AbK,,,#29Septiembre #29Octubre #PRSeLevanta #PRStrong,9.24991894102466E+017,https://twitter.com/ACUEDUCTOSPR/status/924991894102466560,
ACUEDUCTOSPR,2017-10-30 08:19,28,22,[Informamos] Oficinas de servicio al cliente #Abiertas y #Cerradas #PRSeLevanta pic.twitter.com/6QJXMtCG6I,,,#Abiertas #Cerradas #PRSeLevanta,9.249739802426E+017,https://twitter.com/ACUEDUCTOSPR/status/924973980242599937,
ACUEDUCTOSPR,2017-10-30 08:15,13,40,"[Informamos] Desde el día uno, hemos estado trabajando fuerte y sin descanso porque #PRSeLevanta #PRStrong #81% clientes con servicio pic.twitter.com/7LETpogmYa",,,#PRSeLevanta #PRStrong #81,9.24973083865252E+017,https://twitter.com/ACUEDUCTOSPR/status/924973083865251841,
ACUEDUCTOSPR,2017-10-30 08:12,1,1,AAA realiza trabajos de mantenimiento en la planta de filtración Enrique Ortega http://www. acueductospr.com/comunicados/de fault?docid=95F23863791563EF042581C8006A2E30 … pic.twitter.com/nn7rpkXw5P,,,,9.24972303192084E+017,https://twitter.com/ACUEDUCTOSPR/status/924972303192084486,
ACUEDUCTOSPR,2017-10-29 15:45,1,8,AAA realiza trabajos de mantenimiento en la planta de filtración Enrique Ortega http://www. acueductospr.com/comunicados/de fault?docid=95F23863791563EF042581C8006A2E30 … pic.twitter.com/sXqla4pINO,,,,9.24723841796117E+017,https://twitter.com/ACUEDUCTOSPR/status/924723841796116481,
ACUEDUCTOSPR,2017-10-28 15:24,5,15,[Informamos] progreso de clientes con servicio desde el #29Septiembre hasta el #27Octubre #PRSeLevanta #PRStrong pic.twitter.com/DBa5sUYmoL,,,#29Septiembre #27Octubre #PRSeLevanta #PRStrong,9.24356281581875E+017,https://twitter.com/ACUEDUCTOSPR/status/924356281581875201,
ACUEDUCTOSPR,2017-10-28 15:22,2,20,"[Informamos] Desde el día uno, hemos estado trabajando fuerte y sin descanso porque #PRSeLevanta #PRStrong #80% clientes con servicio pic.twitter.com/k2WPanZJaL",,,#PRSeLevanta #PRStrong #80,9.24355688972866E+017,https://twitter.com/ACUEDUCTOSPR/status/924355688972865536,
ACUEDUCTOSPR,2017-10-28 08:57,3,4,"Afectado el servicio de los clientes servidos de las Plantas de Filtros de Guzmán Arriba, Cubuy y Canóvanas http://www. acueductospr.com/comunicados/de fault?docid=DA39B4B3E5156777042581C7004133EA … pic.twitter.com/4R56TPo4w1",,,,9.24258946994631E+017,https://twitter.com/ACUEDUCTOSPR/status/924258946994630656,
ACUEDUCTOSPR,2017-10-27 19:42,5,13,[Informamos] progreso de clientes con servicio desde el #29Septiembre hasta el #26Octubre #PRSeLevanta #PRStrong pic.twitter.com/6um3gqNdFk,,,#29Septiembre #26Octubre #PRSeLevanta #PRStrong,9.24058691183268E+017,https://twitter.com/ACUEDUCTOSPR/status/924058691183267840,
ACUEDUCTOSPR,2017-10-27 19:39,2,15,"[Informamos] Desde el día uno, hemos estado trabajando fuerte y sin descanso porque #PRSeLevanta #PRStrong #77% clientes con servicio pic.twitter.com/T1ixz4lYzl",,,#PRSeLevanta #PRStrong #77,9.24057997831295E+017,https://twitter.com/ACUEDUCTOSPR/status/924057997831294978,
ACUEDUCTOSPR,2017-10-26 19:20,2,4,AAA informa trabajos de mantenimiento en tanques del Superacueducto http://www. acueductospr.com/comunicados/de fault?docid=1BC545A4F1CF4E0A042581C5007EAF10 … pic.twitter.com/s5P7Qb6dD9,,,,9.23690757386588E+017,https://twitter.com/ACUEDUCTOSPR/status/923690757386588161,
ACUEDUCTOSPR,2017-10-26 19:17,3,6,Se extienden los trabajos de reparación de la AAA en la calle Luna del Viejo San Juan http://www. acueductospr.com/comunicados/de fault?docid=1E1F61405665CA9C042581C5007ED8F4 … pic.twitter.com/O0LiWHj5im,,,,9.23689998506975E+017,https://twitter.com/ACUEDUCTOSPR/status/923689998506975233,
ACUEDUCTOSPR,2017-10-26 18:00,0,0,"Buenas tardes, nos puede indicar la dirección donde está ocurriendo esta situación. ML",,,,9.23670645526925E+017,https://twitter.com/ACUEDUCTOSPR/status/923670645526925313,
ACUEDUCTOSPR,2017-10-26 17:57,1,4,Compartimos reportaje @VoceroPR donde reseñan las oficinas comerciales que tenemos abiertas http://www. elvocero.com/gobierno/aaa-r eanuda-servicios-en-oficinas-comerciales/article_856c8b42-ba7e-11e7-bda1-a30a54b49647.html …,,@VoceroPR,,9.23670067249861E+017,https://twitter.com/ACUEDUCTOSPR/status/923670067249860608,
ACUEDUCTOSPR,2017-10-26 17:56,0,3,Compartimos reportaje @Metro_PR donde reseñan las oficinas comerciales que tenemos abiertas https://www. metro.pr/pr/noticias/20 17/10/26/aaa-reanuda-servicios-oficinas-comerciales.html …,,@Metro_PR,,9.23669674981806E+017,https://twitter.com/ACUEDUCTOSPR/status/923669674981806081,
ACUEDUCTOSPR,2017-10-26 17:53,0,1,Compartimos reportaje @primerahora donde reseñan las oficinas comerciales que tenemos abiertas http:// m.primerahora.com/noticias/puert o-rico/nota/aaareanudaserviciosenalgunasoficinasdeservicioalcliente-1252799/ …,,@primerahora,,9.23668820061024E+017,https://twitter.com/ACUEDUCTOSPR/status/923668820061024257,
ACUEDUCTOSPR,2017-10-26 17:47,1,3,AAA trabaja en rotura de dos tuberías de 24” y 6” en avenida Luis Muñoz Marín en Caguas http://www. acueductospr.com/comunicados/de fault?docid=FE4C527A82F8A096042581C500773FBC … pic.twitter.com/DhmzR0ZcSk,,,,9.23667521571606E+017,https://twitter.com/ACUEDUCTOSPR/status/923667521571606529,
ACUEDUCTOSPR,2017-10-26 16:33,3,4,Director #RegiónNorte #JoséRivera en reunión con el alcalde de #Utuado #ErnestoIrrizary informando los planes recuperación del sistema pic.twitter.com/gJglzBMLaE,,,#Regi #Jos #Utuado #ErnestoIrrizary,9.23648858772648E+017,https://twitter.com/ACUEDUCTOSPR/status/923648858772647938,
ACUEDUCTOSPR,2017-10-26 16:25,2,2,Vicepresidenta Operacional #DorielPagán y director #RegiónNorte #JoséRivera en reunión con alcalde de #Ciales #LuisRolan y @rodriguezaguilo pic.twitter.com/zqp6QEwUa7,,@rodriguezaguilo,#DorielPag #Regi #Jos #Ciales #LuisRolan,9.23646871586984E+017,https://twitter.com/ACUEDUCTOSPR/status/923646871586983937,
ACUEDUCTOSPR,2017-10-26 15:11,0,5,[Informamos] Oficinas que ya están abiertas #RegiónMetro #RíoPiedras #RegiónSur #PonceCentro #Guayama #RegiónOeste #Mayagüez #PRSeLevanta pic.twitter.com/hRRKi0GdBJ,,,#Regi #R #Regi #PonceCentro #Guayama #Regi #Mayag #PRSeLevanta,9.23628088554021E+017,https://twitter.com/ACUEDUCTOSPR/status/923628088554020865,
ACUEDUCTOSPR,2017-10-26 15:02,2,5,[Informamos] Oficinas de servicio al cliente #Abiertas y #Cerradas #PRSeLevanta pic.twitter.com/y8F8VAamiG,,,#Abiertas #Cerradas #PRSeLevanta,9.23626013703238E+017,https://twitter.com/ACUEDUCTOSPR/status/923626013703237633,
ACUEDUCTOSPR,2017-10-26 14:57,0,2,AAA REANUDA SERVICIOS EN OFICINAS COMERCIALES http://www. acueductospr.com/comunicados/de fault?docid=2D93BCDD9CEC0658042581C50066679F … pic.twitter.com/NlBjrPtdcO,,,,9.23624605381743E+017,https://twitter.com/ACUEDUCTOSPR/status/923624605381742597,
ACUEDUCTOSPR,2017-10-26 11:39,6,9,Vicepresidenta Operacional #DorielPagán junto a directivos #RegiónNorte en recorrido con alcalde #Arecibo @MolinaAlcalde #SuperAcueducto pic.twitter.com/UioYjrXmdh,,@MolinaAlcalde,#DorielPag #Regi #Arecibo #SuperAcueducto,9.23574925222392E+017,https://twitter.com/ACUEDUCTOSPR/status/923574925222391808,
ACUEDUCTOSPR,2017-10-26 10:08,4,5,"Brigadas #RegiónMetro trabajan desde anoche en la reparación tubería 20"" en la calle #Luna #ViejoSanJuan #AAAparaTodos #PRSeLevanta pic.twitter.com/xGiTuHzU5w",,,#Regi #Luna #ViejoSanJuan #AAAparaTodos #PRSeLevanta,9.23551835134276E+017,https://twitter.com/ACUEDUCTOSPR/status/923551835134275585,
